,32supx,4SWHMc,e3y7tj,QRRsiL,5pS65p,YB7Zxj,BYjiah,cWAMxe
7719,8.0,107.0,220.0,1544.0,250.0,695.0,6496.0,290.0
7720,8.0,106.0,224.0,1539.0,250.0,695.0,6462.0,293.0
7721,8.0,106.0,227.0,1558.0,251.0,698.0,6502.0,294.0
7722,8.0,103.0,226.0,1546.0,250.0,697.0,6389.0,294.0
7723,8.0,102.0,225.0,1554.0,250.0,698.0,6396.0,293.0
7724,8.0,101.0,223.0,1551.0,250.0,698.0,6352.0,292.0
7725,8.0,101.0,225.0,1572.0,250.0,702.0,6441.0,292.0
7726,8.0,101.0,225.0,1579.0,250.0,706.0,6469.0,294.0
7727,8.0,101.0,223.0,1564.0,250.0,702.0,6406.0,293.0
7728,8.0,99.0,227.0,1565.0,253.0,706.0,6356.0,293.0
7729,8.0,98.0,224.0,1549.0,250.0,703.0,6328.0,293.0
7730,8.0,94.0,221.0,1531.0,245.0,691.0,6259.0,293.0
7731,8.0,93.0,221.0,1531.0,245.0,690.0,6264.0,292.0
7732,8.0,95.0,220.0,1534.0,249.0,690.0,6420.0,294.0
7733,8.0,96.0,220.0,1532.0,248.0,689.0,6406.0,294.0
7734,9.0,94.0,218.0,1525.0,245.0,688.0,6384.0,297.0
7735,9.0,94.0,217.0,1522.0,245.0,683.0,6375.0,297.0
7736,9.0,94.0,218.0,1520.0,244.0,684.0,6367.0,296.0
7737,9.0,94.0,220.0,1536.0,245.0,687.0,6406.0,299.0
7738,9.0,94.0,220.0,1529.0,245.0,684.0,6379.0,299.0
7739,9.0,94.0,222.0,1528.0,245.0,684.0,6397.0,299.0
7740,8.0,92.0,212.0,1497.0,242.0,672.0,6294.0,292.0
7741,8.0,92.0,215.0,1505.0,241.0,675.0,6332.0,295.0
7742,8.0,94.0,218.0,1519.0,243.0,679.0,6413.0,295.0
7743,8.0,96.0,223.0,1536.0,242.0,689.0,6455.0,300.0
7744,8.0,96.0,223.0,1545.0,244.0,693.0,6507.0,299.0
7745,8.0,95.0,220.0,1518.0,244.0,679.0,6395.0,290.0
7746,8.0,96.0,222.0,1526.0,246.0,681.0,6448.0,291.0
7747,8.0,96.0,222.0,1530.0,244.0,681.0,6443.0,292.0
7748,8.0,96.0,222.0,1517.0,244.0,677.0,6355.0,290.0
7749,8.0,96.0,222.0,1519.0,244.0,679.0,6383.0,291.0
7750,7.0,95.0,218.0,1505.0,242.0,666.0,6259.0,290.0
7751,7.0,95.0,217.0,1492.0,238.0,659.0,6169.0,287.0
7752,7.0,94.0,220.0,1509.0,243.0,669.0,6253.0,292.0
7753,7.0,94.0,217.0,1475.0,240.0,654.0,6085.0,284.0
7754,7.0,94.0,218.0,1473.0,242.0,655.0,6087.0,285.0
7755,7.0,93.0,216.0,1447.0,239.0,648.0,5962.0,280.0
7756,7.0,93.0,217.0,1450.0,238.0,651.0,5971.0,279.0
7757,6.0,92.0,210.0,1408.0,239.0,641.0,5788.0,275.0
7758,6.0,92.0,210.0,1406.0,239.0,638.0,5751.0,274.0
7759,6.0,92.0,211.0,1420.0,240.0,645.0,5835.0,275.0
7760,6.0,90.0,210.0,1409.0,238.0,640.0,5757.0,275.0
7761,6.0,94.0,224.0,1446.0,248.0,662.0,5927.0,284.0
7762,6.0,94.0,227.0,1464.0,250.0,666.0,6041.0,285.0
7763,6.0,94.0,227.0,1449.0,247.0,659.0,5947.0,281.0
7764,6.0,93.0,228.0,1445.0,246.0,658.0,5848.0,280.0
7765,6.0,91.0,227.0,1428.0,246.0,651.0,5791.0,280.0
7766,6.0,93.0,230.0,1458.0,250.0,666.0,5923.0,285.0
7767,6.0,92.0,230.0,1445.0,248.0,662.0,5868.0,283.0
7768,9.0,116.0,254.0,1545.0,273.0,730.0,6054.0,316.0
7769,8.0,112.0,242.0,1460.0,249.0,672.0,5971.0,287.0
7770,8.0,101.0,220.0,1378.0,231.0,636.0,5790.0,261.0
7771,8.0,100.0,221.0,1349.0,230.0,623.0,5701.0,258.0
7772,8.0,100.0,220.0,1346.0,228.0,623.0,5697.0,258.0
7773,8.0,101.0,220.0,1360.0,231.0,627.0,5733.0,259.0
7774,6.0,101.0,222.0,1360.0,238.0,624.0,5779.0,254.0
7775,6.0,102.0,225.0,1392.0,243.0,643.0,5853.0,265.0
7776,6.0,102.0,225.0,1395.0,244.0,645.0,5862.0,265.0
7777,6.0,87.0,203.0,1323.0,213.0,607.0,5786.0,233.0
7778,6.0,85.0,203.0,1335.0,215.0,613.0,5830.0,233.0
7779,5.0,81.0,197.0,1267.0,195.0,563.0,5758.0,218.0
7780,6.0,84.0,201.0,1309.0,204.0,579.0,5842.0,223.0
7781,6.0,86.0,203.0,1303.0,211.0,581.0,5836.0,226.0
7782,6.0,82.0,198.0,1273.0,206.0,560.0,5677.0,220.0
7783,6.0,84.0,203.0,1285.0,205.0,560.0,5683.0,232.0
7784,6.0,85.0,208.0,1304.0,214.0,567.0,5711.0,236.0
7785,6.0,86.0,210.0,1309.0,221.0,566.0,5732.0,237.0
7786,6.0,88.0,208.0,1328.0,221.0,571.0,5739.0,238.0
7787,6.0,86.0,198.0,1301.0,216.0,561.0,5646.0,237.0
7788,5.0,87.0,194.0,1290.0,212.0,557.0,5624.0,238.0
7789,5.0,84.0,186.0,1244.0,204.0,536.0,5505.0,232.0
7790,5.0,84.0,185.0,1247.0,204.0,535.0,5486.0,231.0
7791,6.0,84.0,189.0,1262.0,208.0,537.0,5555.0,232.0
7792,6.0,85.0,195.0,1282.0,208.0,554.0,5620.0,236.0
7793,6.0,83.0,188.0,1238.0,202.0,541.0,5497.0,224.0
7794,6.0,86.0,217.0,1308.0,214.0,567.0,5763.0,257.0
7795,6.0,86.0,212.0,1280.0,211.0,553.0,5651.0,253.0
7796,7.0,91.0,215.0,1299.0,213.0,564.0,5815.0,254.0
7797,7.0,92.0,215.0,1288.0,213.0,560.0,5831.0,252.0
7798,7.0,92.0,216.0,1286.0,214.0,561.0,5843.0,252.0
7799,8.0,93.0,216.0,1296.0,217.0,566.0,5934.0,256.0
7800,8.0,98.0,225.0,1323.0,222.0,572.0,6019.0,263.0
7801,8.0,97.0,219.0,1302.0,217.0,559.0,5947.0,262.0
7802,9.0,101.0,224.0,1333.0,223.0,568.0,6063.0,267.0
7803,9.0,100.0,222.0,1315.0,221.0,562.0,5966.0,260.0
7804,10.0,100.0,224.0,1333.0,224.0,568.0,6020.0,263.0
7805,10.0,100.0,223.0,1346.0,223.0,576.0,5972.0,266.0
7806,10.0,99.0,224.0,1334.0,220.0,573.0,5878.0,264.0
7807,10.0,99.0,226.0,1361.0,222.0,583.0,5994.0,268.0
7808,9.0,98.0,225.0,1348.0,216.0,577.0,5922.0,263.0
7809,9.0,100.0,227.0,1378.0,220.0,594.0,6048.0,269.0
7810,10.0,106.0,233.0,1434.0,226.0,622.0,6165.0,281.0
7811,10.0,106.0,229.0,1415.0,225.0,614.0,6082.0,277.0
7812,10.0,106.0,229.0,1424.0,225.0,618.0,6130.0,277.0
7813,10.0,106.0,226.0,1410.0,223.0,614.0,6047.0,273.0
7814,10.0,106.0,226.0,1412.0,223.0,614.0,6045.0,273.0
7815,10.0,106.0,220.0,1378.0,219.0,601.0,5843.0,269.0
7816,10.0,104.0,215.0,1363.0,219.0,591.0,5767.0,261.0
7817,10.0,106.0,215.0,1394.0,227.0,612.0,5873.0,268.0
7818,10.0,105.0,216.0,1408.0,229.0,616.0,5943.0,267.0
7819,10.0,105.0,216.0,1410.0,229.0,616.0,5942.0,267.0
7820,10.0,104.0,215.0,1402.0,226.0,616.0,5869.0,263.0
7821,10.0,104.0,215.0,1391.0,227.0,614.0,5827.0,261.0
7822,11.0,104.0,217.0,1394.0,230.0,618.0,5897.0,263.0
7823,11.0,104.0,217.0,1387.0,232.0,617.0,5917.0,262.0
7824,11.0,104.0,220.0,1408.0,236.0,626.0,5988.0,261.0
7825,11.0,104.0,219.0,1404.0,236.0,626.0,5963.0,261.0
7826,11.0,104.0,214.0,1380.0,231.0,615.0,5896.0,256.0
7827,11.0,104.0,214.0,1393.0,231.0,618.0,5942.0,256.0
7828,11.0,104.0,215.0,1405.0,233.0,621.0,6000.0,256.0
7829,11.0,106.0,218.0,1417.0,237.0,626.0,6071.0,258.0
7830,11.0,108.0,216.0,1412.0,236.0,623.0,6080.0,258.0
7831,11.0,106.0,215.0,1407.0,232.0,620.0,6059.0,257.0
7832,13.0,104.0,201.0,1394.0,229.0,614.0,5968.0,251.0
7833,13.0,104.0,201.0,1382.0,229.0,607.0,5891.0,249.0
7834,13.0,106.0,201.0,1390.0,229.0,610.0,5943.0,249.0
7835,13.0,106.0,201.0,1403.0,228.0,619.0,5974.0,250.0
7836,13.0,106.0,198.0,1397.0,223.0,617.0,5939.0,250.0
7837,13.0,109.0,207.0,1465.0,236.0,649.0,6086.0,265.0
7838,13.0,109.0,205.0,1451.0,235.0,647.0,6040.0,264.0
7839,13.0,93.0,186.0,1394.0,217.0,599.0,5944.0,243.0
7840,13.0,93.0,185.0,1380.0,214.0,590.0,5935.0,243.0
7841,16.0,94.0,187.0,1400.0,214.0,594.0,5997.0,247.0
7842,14.0,101.0,205.0,1510.0,234.0,655.0,6189.0,268.0
7843,14.0,99.0,202.0,1501.0,232.0,646.0,6153.0,265.0
7844,14.0,99.0,202.0,1507.0,232.0,646.0,6174.0,267.0
7845,14.0,100.0,200.0,1506.0,231.0,644.0,6167.0,268.0
7846,14.0,102.0,214.0,1542.0,232.0,650.0,6301.0,271.0
7847,14.0,103.0,218.0,1574.0,240.0,671.0,6390.0,281.0
7848,14.0,93.0,210.0,1490.0,223.0,621.0,6176.0,265.0
7849,14.0,101.0,214.0,1528.0,228.0,637.0,6281.0,270.0
7850,15.0,103.0,199.0,1486.0,217.0,608.0,6264.0,266.0
7851,15.0,104.0,203.0,1525.0,222.0,625.0,6404.0,272.0
7852,15.0,104.0,201.0,1525.0,219.0,622.0,6404.0,271.0
7853,15.0,103.0,199.0,1527.0,220.0,634.0,6483.0,271.0
7854,14.0,106.0,197.0,1547.0,225.0,658.0,6536.0,266.0
7855,14.0,105.0,190.0,1519.0,218.0,643.0,6417.0,260.0
7856,14.0,109.0,189.0,1561.0,220.0,664.0,6404.0,260.0
7857,14.0,106.0,183.0,1514.0,213.0,648.0,6280.0,246.0
7858,14.0,106.0,184.0,1470.0,203.0,629.0,6335.0,247.0
7859,14.0,108.0,185.0,1520.0,209.0,645.0,6584.0,253.0
7860,14.0,107.0,185.0,1533.0,211.0,649.0,6554.0,253.0
7861,14.0,106.0,184.0,1529.0,211.0,648.0,6523.0,252.0
7862,14.0,107.0,184.0,1539.0,212.0,646.0,6551.0,249.0
7863,14.0,107.0,184.0,1543.0,210.0,644.0,6601.0,249.0
7864,14.0,108.0,186.0,1557.0,216.0,654.0,6730.0,256.0
7865,13.0,108.0,185.0,1552.0,213.0,650.0,6703.0,257.0
7866,13.0,107.0,182.0,1547.0,213.0,642.0,6698.0,256.0
7867,13.0,106.0,177.0,1535.0,211.0,646.0,6591.0,246.0
7868,14.0,102.0,155.0,1449.0,199.0,610.0,6295.0,215.0
7869,14.0,103.0,155.0,1457.0,199.0,613.0,6328.0,217.0
7870,14.0,101.0,157.0,1486.0,200.0,621.0,6378.0,219.0
7871,14.0,101.0,157.0,1485.0,200.0,623.0,6337.0,219.0
7872,14.0,102.0,156.0,1463.0,199.0,616.0,6223.0,216.0
7873,12.0,99.0,149.0,1451.0,196.0,616.0,6132.0,207.0
7874,12.0,100.0,158.0,1479.0,199.0,626.0,6330.0,208.0
7875,12.0,101.0,158.0,1483.0,199.0,629.0,6348.0,207.0
7876,12.0,100.0,154.0,1462.0,191.0,620.0,6286.0,204.0
7877,12.0,99.0,154.0,1460.0,191.0,619.0,6278.0,201.0
7878,11.0,97.0,150.0,1417.0,183.0,596.0,6089.0,193.0
7879,11.0,99.0,153.0,1453.0,189.0,617.0,6153.0,196.0
7880,11.0,99.0,152.0,1458.0,188.0,619.0,6181.0,198.0
7881,11.0,100.0,154.0,1460.0,186.0,623.0,6173.0,197.0
7882,11.0,99.0,153.0,1453.0,185.0,622.0,6142.0,197.0
7883,10.0,96.0,151.0,1420.0,179.0,606.0,6029.0,189.0
7884,9.0,86.0,144.0,1355.0,173.0,577.0,5860.0,176.0
7885,9.0,85.0,144.0,1346.0,174.0,574.0,5800.0,175.0
7886,9.0,85.0,144.0,1345.0,175.0,574.0,5810.0,175.0
7887,9.0,85.0,145.0,1370.0,180.0,578.0,5929.0,176.0
7888,9.0,85.0,145.0,1372.0,180.0,581.0,5947.0,176.0
7889,9.0,85.0,146.0,1395.0,182.0,586.0,6024.0,181.0
7890,9.0,85.0,147.0,1399.0,182.0,590.0,6063.0,181.0
7891,9.0,85.0,147.0,1380.0,180.0,577.0,6005.0,173.0
7892,9.0,85.0,146.0,1369.0,179.0,576.0,5944.0,173.0
7893,9.0,85.0,147.0,1374.0,181.0,577.0,6014.0,174.0
7894,10.0,85.0,148.0,1381.0,180.0,584.0,6089.0,173.0
7895,10.0,86.0,153.0,1414.0,184.0,597.0,6136.0,173.0
7896,10.0,85.0,149.0,1390.0,180.0,591.0,6041.0,175.0
7897,10.0,87.0,150.0,1402.0,185.0,598.0,6134.0,182.0
7898,10.0,87.0,150.0,1403.0,185.0,598.0,6140.0,182.0
7899,10.0,87.0,150.0,1410.0,185.0,599.0,6181.0,182.0
7900,10.0,86.0,151.0,1414.0,187.0,603.0,6199.0,182.0
7901,10.0,86.0,153.0,1413.0,188.0,605.0,6233.0,186.0
7902,10.0,92.0,153.0,1419.0,193.0,613.0,6293.0,191.0
7903,10.0,91.0,150.0,1406.0,190.0,609.0,6215.0,188.0
7904,10.0,91.0,154.0,1413.0,193.0,616.0,6236.0,191.0
7905,11.0,93.0,157.0,1452.0,200.0,643.0,6347.0,208.0
7906,10.0,97.0,160.0,1507.0,209.0,676.0,6474.0,213.0
7907,10.0,98.0,168.0,1536.0,218.0,691.0,6601.0,219.0
7908,10.0,100.0,169.0,1530.0,218.0,687.0,6586.0,221.0
7909,10.0,100.0,169.0,1524.0,220.0,685.0,6597.0,221.0
7910,10.0,100.0,169.0,1523.0,220.0,683.0,6586.0,221.0
7911,10.0,93.0,159.0,1460.0,204.0,653.0,6479.0,208.0
7912,10.0,94.0,165.0,1467.0,211.0,661.0,6568.0,213.0
7913,10.0,93.0,165.0,1441.0,206.0,651.0,6464.0,206.0
7914,10.0,96.0,164.0,1435.0,209.0,653.0,6526.0,204.0
7915,7.0,84.0,145.0,1324.0,185.0,593.0,6357.0,193.0
7916,7.0,85.0,144.0,1310.0,184.0,593.0,6379.0,191.0
7917,9.0,85.0,144.0,1316.0,185.0,597.0,6427.0,192.0
7918,9.0,87.0,159.0,1395.0,195.0,642.0,6509.0,203.0
7919,9.0,87.0,159.0,1396.0,196.0,645.0,6527.0,203.0
7920,9.0,86.0,147.0,1357.0,195.0,638.0,6406.0,201.0
7921,10.0,86.0,144.0,1320.0,185.0,620.0,6333.0,190.0
7922,10.0,87.0,146.0,1352.0,187.0,624.0,6332.0,190.0
7923,10.0,76.0,142.0,1297.0,177.0,599.0,6109.0,184.0
7924,9.0,74.0,140.0,1267.0,177.0,588.0,5943.0,178.0
7925,9.0,73.0,137.0,1231.0,173.0,571.0,5860.0,173.0
7926,9.0,73.0,139.0,1231.0,176.0,572.0,5838.0,175.0
7927,10.0,76.0,141.0,1280.0,181.0,595.0,5924.0,177.0
7928,10.0,74.0,138.0,1234.0,174.0,565.0,5825.0,175.0
7929,10.0,75.0,140.0,1238.0,176.0,566.0,5860.0,176.0
7930,10.0,66.0,135.0,1175.0,171.0,542.0,5653.0,169.0
7931,10.0,66.0,135.0,1176.0,173.0,544.0,5685.0,171.0
7932,10.0,69.0,140.0,1205.0,171.0,563.0,5586.0,166.0
7933,10.0,68.0,140.0,1206.0,171.0,564.0,5622.0,166.0
7934,10.0,70.0,144.0,1227.0,171.0,571.0,5589.0,166.0
7935,10.0,70.0,145.0,1236.0,172.0,571.0,5584.0,167.0
7936,10.0,70.0,157.0,1295.0,184.0,605.0,5634.0,175.0
7937,9.0,72.0,161.0,1317.0,187.0,612.0,5698.0,179.0
7938,9.0,72.0,160.0,1304.0,179.0,606.0,5606.0,173.0
7939,9.0,72.0,160.0,1304.0,180.0,606.0,5640.0,173.0
7940,9.0,77.0,171.0,1380.0,191.0,640.0,5661.0,185.0
7941,9.0,77.0,169.0,1371.0,187.0,636.0,5595.0,184.0
7942,8.0,75.0,170.0,1365.0,183.0,632.0,5514.0,184.0
7943,8.0,76.0,170.0,1369.0,184.0,637.0,5530.0,181.0
7944,8.0,76.0,169.0,1356.0,184.0,639.0,5535.0,182.0
7945,8.0,76.0,170.0,1374.0,186.0,647.0,5578.0,183.0
7946,8.0,75.0,173.0,1383.0,187.0,650.0,5629.0,183.0
7947,8.0,70.0,170.0,1373.0,184.0,647.0,5530.0,181.0
7948,8.0,69.0,164.0,1358.0,182.0,642.0,5384.0,180.0
7949,8.0,68.0,167.0,1375.0,183.0,647.0,5392.0,181.0
7950,9.0,69.0,171.0,1426.0,184.0,668.0,5464.0,187.0
7951,10.0,69.0,172.0,1440.0,185.0,670.0,5556.0,190.0
7952,10.0,69.0,172.0,1444.0,185.0,670.0,5591.0,190.0
7953,10.0,67.0,169.0,1434.0,180.0,663.0,5543.0,187.0
7954,10.0,68.0,169.0,1433.0,185.0,669.0,5599.0,189.0
7955,10.0,66.0,165.0,1415.0,182.0,660.0,5523.0,186.0
7956,10.0,66.0,169.0,1447.0,189.0,674.0,5577.0,192.0
7957,10.0,66.0,172.0,1459.0,192.0,680.0,5641.0,192.0
7958,10.0,66.0,174.0,1455.0,192.0,677.0,5622.0,190.0
7959,10.0,67.0,176.0,1463.0,194.0,682.0,5738.0,190.0
7960,10.0,71.0,179.0,1495.0,198.0,706.0,5852.0,192.0
7961,10.0,70.0,180.0,1481.0,196.0,706.0,5806.0,192.0
7962,10.0,70.0,181.0,1487.0,197.0,705.0,5849.0,196.0
7963,10.0,67.0,180.0,1457.0,192.0,698.0,5728.0,191.0
7964,10.0,67.0,178.0,1451.0,195.0,697.0,5725.0,191.0
7965,10.0,68.0,178.0,1444.0,194.0,696.0,5732.0,191.0
7966,10.0,69.0,180.0,1452.0,194.0,695.0,5790.0,192.0
7967,10.0,69.0,179.0,1445.0,192.0,695.0,5741.0,193.0
7968,9.0,69.0,177.0,1435.0,192.0,688.0,5645.0,192.0
7969,8.0,68.0,172.0,1392.0,186.0,672.0,5569.0,188.0
7970,8.0,69.0,174.0,1416.0,196.0,682.0,5649.0,187.0
7971,8.0,69.0,178.0,1431.0,198.0,686.0,5761.0,192.0
7972,8.0,70.0,179.0,1434.0,199.0,689.0,5814.0,194.0
7973,8.0,71.0,179.0,1438.0,200.0,694.0,5830.0,197.0
7974,8.0,71.0,178.0,1437.0,198.0,692.0,5841.0,198.0
7975,7.0,71.0,175.0,1427.0,197.0,686.0,5738.0,194.0
7976,7.0,69.0,173.0,1417.0,192.0,674.0,5658.0,191.0
7977,7.0,69.0,173.0,1415.0,192.0,674.0,5662.0,192.0
7978,7.0,68.0,172.0,1404.0,189.0,667.0,5602.0,191.0
7979,7.0,64.0,170.0,1370.0,185.0,640.0,5454.0,175.0
7980,7.0,60.0,161.0,1289.0,172.0,596.0,5305.0,172.0
7981,7.0,58.0,160.0,1301.0,180.0,609.0,5318.0,177.0
7982,7.0,63.0,167.0,1370.0,194.0,647.0,5564.0,192.0
7983,7.0,63.0,167.0,1369.0,195.0,649.0,5563.0,191.0
7984,7.0,63.0,167.0,1371.0,195.0,650.0,5593.0,191.0
7985,7.0,63.0,163.0,1355.0,194.0,643.0,5511.0,188.0
7986,7.0,63.0,161.0,1349.0,192.0,634.0,5501.0,186.0
7987,7.0,63.0,161.0,1353.0,192.0,636.0,5534.0,188.0
7988,7.0,61.0,159.0,1340.0,189.0,627.0,5408.0,185.0
7989,7.0,60.0,159.0,1335.0,189.0,625.0,5354.0,181.0
7990,7.0,59.0,158.0,1329.0,185.0,620.0,5255.0,175.0
7991,5.0,57.0,143.0,1219.0,174.0,566.0,5111.0,160.0
7992,5.0,58.0,145.0,1239.0,177.0,570.0,5210.0,165.0
7993,5.0,58.0,145.0,1243.0,177.0,566.0,5245.0,165.0
7994,5.0,57.0,139.0,1228.0,175.0,558.0,5172.0,163.0
7995,4.0,56.0,137.0,1198.0,170.0,550.0,5066.0,162.0
7996,4.0,55.0,135.0,1177.0,170.0,548.0,5025.0,160.0
7997,4.0,55.0,135.0,1172.0,170.0,544.0,4965.0,160.0
7998,4.0,55.0,135.0,1172.0,170.0,544.0,4971.0,160.0
7999,4.0,53.0,131.0,1165.0,168.0,547.0,4973.0,161.0
8000,4.0,53.0,132.0,1167.0,167.0,546.0,4989.0,159.0
8001,3.0,52.0,144.0,1159.0,176.0,553.0,5100.0,170.0
8002,3.0,48.0,136.0,1090.0,174.0,520.0,4977.0,166.0
8003,3.0,46.0,135.0,1080.0,174.0,520.0,5032.0,167.0
8004,3.0,46.0,135.0,1080.0,172.0,520.0,5022.0,166.0
8005,3.0,48.0,141.0,1130.0,189.0,543.0,5111.0,179.0
8006,3.0,48.0,141.0,1131.0,189.0,541.0,5113.0,179.0
8007,3.0,48.0,141.0,1136.0,190.0,542.0,5120.0,182.0
8008,3.0,46.0,136.0,1088.0,187.0,527.0,5024.0,180.0
8009,3.0,46.0,135.0,1073.0,186.0,522.0,4982.0,180.0
8010,2.0,43.0,119.0,993.0,170.0,487.0,4878.0,172.0
8011,2.0,41.0,116.0,974.0,172.0,486.0,4880.0,169.0
8012,2.0,41.0,115.0,960.0,173.0,484.0,4846.0,167.0
8013,2.0,42.0,116.0,958.0,173.0,483.0,4819.0,171.0
8014,2.0,34.0,96.0,844.0,156.0,432.0,4663.0,157.0
8015,2.0,34.0,96.0,853.0,156.0,433.0,4703.0,157.0
8016,2.0,33.0,96.0,825.0,163.0,419.0,4655.0,157.0
8017,2.0,34.0,96.0,826.0,163.0,419.0,4669.0,158.0
8018,2.0,34.0,95.0,821.0,163.0,417.0,4604.0,156.0
8019,2.0,32.0,94.0,792.0,159.0,406.0,4535.0,155.0
8020,2.0,32.0,91.0,786.0,160.0,401.0,4498.0,154.0
8021,2.0,30.0,88.0,759.0,157.0,396.0,4506.0,153.0
8022,1.0,30.0,86.0,762.0,157.0,395.0,4515.0,151.0
8023,1.0,30.0,83.0,742.0,156.0,388.0,4480.0,151.0
8024,0.0,31.0,79.0,691.0,155.0,364.0,4455.0,145.0
8025,0.0,32.0,84.0,732.0,165.0,385.0,4556.0,154.0
8026,0.0,31.0,81.0,699.0,161.0,372.0,4554.0,152.0
8027,0.0,33.0,83.0,728.0,164.0,388.0,4692.0,160.0
8028,0.0,33.0,83.0,722.0,159.0,381.0,4619.0,157.0
8029,0.0,33.0,81.0,688.0,152.0,370.0,4584.0,152.0
8030,0.0,33.0,84.0,702.0,153.0,377.0,4651.0,155.0
8031,0.0,33.0,80.0,679.0,150.0,368.0,4520.0,155.0
8032,0.0,33.0,79.0,683.0,150.0,371.0,4542.0,156.0
8033,0.0,33.0,77.0,686.0,150.0,375.0,4498.0,160.0
8034,0.0,27.0,74.0,648.0,142.0,344.0,4382.0,161.0
8035,1.0,33.0,88.0,702.0,161.0,385.0,4509.0,177.0
8036,1.0,34.0,87.0,700.0,160.0,394.0,4554.0,175.0
8037,1.0,34.0,89.0,713.0,163.0,402.0,4638.0,177.0
8038,1.0,35.0,89.0,709.0,159.0,400.0,4596.0,177.0
8039,1.0,35.0,89.0,708.0,159.0,400.0,4578.0,176.0
8040,1.0,36.0,87.0,711.0,161.0,402.0,4641.0,175.0
8041,1.0,35.0,86.0,708.0,161.0,401.0,4620.0,173.0
8042,1.0,36.0,88.0,722.0,163.0,404.0,4619.0,173.0
8043,1.0,36.0,82.0,701.0,159.0,392.0,4514.0,171.0
8044,1.0,34.0,79.0,662.0,147.0,369.0,4463.0,172.0
8045,1.0,34.0,79.0,671.0,148.0,371.0,4469.0,172.0
8046,1.0,34.0,82.0,684.0,150.0,375.0,4527.0,171.0
8047,1.0,34.0,82.0,687.0,151.0,374.0,4585.0,172.0
8048,1.0,35.0,83.0,688.0,151.0,373.0,4621.0,171.0
8049,1.0,35.0,83.0,693.0,150.0,373.0,4695.0,172.0
8050,1.0,35.0,83.0,693.0,150.0,374.0,4676.0,171.0
8051,1.0,35.0,84.0,699.0,150.0,379.0,4754.0,175.0
8052,1.0,35.0,84.0,700.0,150.0,380.0,4764.0,175.0
8053,1.0,35.0,84.0,690.0,146.0,376.0,4626.0,169.0
8054,1.0,36.0,86.0,706.0,148.0,382.0,4725.0,172.0
8055,2.0,37.0,81.0,686.0,143.0,369.0,4644.0,160.0
8056,2.0,34.0,77.0,638.0,133.0,344.0,4526.0,151.0
8057,2.0,34.0,77.0,642.0,133.0,344.0,4567.0,151.0
8058,2.0,34.0,77.0,640.0,133.0,344.0,4542.0,150.0
8059,2.0,34.0,77.0,648.0,134.0,351.0,4595.0,154.0
8060,2.0,34.0,76.0,640.0,133.0,346.0,4528.0,151.0
8061,2.0,34.0,76.0,639.0,133.0,344.0,4550.0,155.0
8062,2.0,34.0,76.0,638.0,132.0,343.0,4547.0,155.0
8063,2.0,33.0,74.0,630.0,128.0,335.0,4423.0,151.0
8064,2.0,33.0,75.0,631.0,129.0,337.0,4466.0,154.0
8065,2.0,33.0,77.0,635.0,132.0,343.0,4575.0,157.0
8066,2.0,33.0,86.0,654.0,134.0,351.0,4634.0,168.0
8067,2.0,33.0,86.0,659.0,136.0,352.0,4673.0,168.0
8068,2.0,33.0,86.0,659.0,136.0,352.0,4676.0,168.0
8069,2.0,34.0,86.0,661.0,136.0,352.0,4708.0,170.0
8070,2.0,37.0,88.0,677.0,137.0,360.0,4804.0,172.0
8071,2.0,37.0,88.0,682.0,137.0,365.0,4848.0,175.0
8072,2.0,37.0,88.0,684.0,136.0,365.0,4845.0,175.0
8073,2.0,38.0,88.0,682.0,134.0,361.0,4804.0,172.0
8074,2.0,37.0,80.0,656.0,129.0,352.0,4686.0,175.0
8075,2.0,36.0,71.0,611.0,114.0,317.0,4515.0,160.0
8076,3.0,37.0,75.0,643.0,117.0,330.0,4591.0,163.0
8077,3.0,37.0,75.0,645.0,117.0,332.0,4626.0,164.0
8078,3.0,37.0,76.0,650.0,117.0,333.0,4639.0,164.0
8079,3.0,36.0,73.0,595.0,106.0,307.0,4550.0,149.0
8080,3.0,36.0,73.0,595.0,106.0,307.0,4538.0,149.0
8081,4.0,38.0,78.0,625.0,119.0,323.0,4653.0,168.0
8082,4.0,38.0,78.0,625.0,119.0,322.0,4636.0,168.0
8083,4.0,39.0,79.0,635.0,121.0,326.0,4692.0,169.0
8084,4.0,39.0,78.0,628.0,120.0,317.0,4690.0,168.0
8085,4.0,39.0,77.0,618.0,115.0,311.0,4620.0,167.0
8086,4.0,39.0,77.0,621.0,114.0,307.0,4653.0,167.0
8087,4.0,39.0,77.0,619.0,113.0,306.0,4624.0,164.0
8088,4.0,39.0,77.0,620.0,113.0,307.0,4641.0,165.0
8089,4.0,39.0,77.0,612.0,112.0,306.0,4632.0,165.0
8090,4.0,38.0,77.0,603.0,103.0,299.0,4538.0,163.0
8091,5.0,37.0,79.0,611.0,104.0,305.0,4598.0,164.0
8092,5.0,39.0,82.0,630.0,110.0,318.0,4703.0,166.0
8093,5.0,39.0,83.0,629.0,110.0,318.0,4701.0,166.0
8094,5.0,39.0,82.0,614.0,107.0,317.0,4651.0,165.0
8095,5.0,39.0,82.0,611.0,108.0,313.0,4597.0,164.0
8096,5.0,40.0,83.0,612.0,109.0,314.0,4643.0,166.0
8097,5.0,40.0,83.0,611.0,110.0,314.0,4645.0,166.0
