,E6qgW7,jQNpYD,dgZP3L,FAvEvi,QPbjvy,zhrVRY
8704,319.0,1498.0,37.0,11.0,96.0,30.0
8705,338.0,1530.0,36.0,11.0,101.0,29.0
8706,336.0,1528.0,36.0,11.0,102.0,29.0
8707,340.0,1545.0,37.0,11.0,102.0,29.0
8708,353.0,1606.0,39.0,11.0,101.0,31.0
8709,361.0,1644.0,39.0,11.0,101.0,30.0
8710,358.0,1675.0,44.0,10.0,107.0,36.0
8711,357.0,1686.0,44.0,10.0,106.0,36.0
8712,358.0,1690.0,45.0,10.0,107.0,36.0
8713,364.0,1718.0,48.0,10.0,108.0,36.0
8714,363.0,1694.0,47.0,10.0,107.0,35.0
8715,363.0,1699.0,48.0,10.0,108.0,35.0
8716,378.0,1762.0,49.0,11.0,111.0,37.0
8717,364.0,1724.0,49.0,10.0,107.0,36.0
8718,364.0,1703.0,47.0,10.0,108.0,36.0
8719,415.0,1814.0,55.0,10.0,123.0,40.0
8720,423.0,1873.0,57.0,11.0,129.0,42.0
8721,431.0,1908.0,57.0,11.0,128.0,42.0
8722,433.0,1925.0,58.0,11.0,130.0,42.0
8723,433.0,1936.0,58.0,11.0,132.0,43.0
8724,444.0,2006.0,59.0,11.0,137.0,47.0
8725,445.0,2014.0,59.0,10.0,137.0,47.0
8726,447.0,2019.0,59.0,10.0,137.0,47.0
8727,447.0,2029.0,59.0,10.0,137.0,47.0
8728,413.0,1927.0,56.0,9.0,128.0,42.0
8729,416.0,1954.0,56.0,9.0,129.0,42.0
8730,409.0,1900.0,53.0,8.0,128.0,37.0
8731,410.0,1902.0,53.0,8.0,128.0,36.0
8732,429.0,2005.0,59.0,8.0,144.0,38.0
8733,434.0,2023.0,63.0,8.0,144.0,40.0
8734,435.0,2043.0,64.0,8.0,145.0,40.0
8735,461.0,2128.0,66.0,8.0,156.0,48.0
8736,465.0,2161.0,67.0,8.0,160.0,50.0
8737,464.0,2152.0,67.0,8.0,160.0,50.0
8738,460.0,2165.0,68.0,9.0,160.0,50.0
8739,459.0,2166.0,68.0,9.0,157.0,50.0
8740,456.0,2157.0,67.0,9.0,161.0,53.0
8741,471.0,2225.0,68.0,9.0,167.0,56.0
8742,463.0,2198.0,68.0,9.0,165.0,55.0
8743,456.0,2238.0,64.0,10.0,172.0,55.0
8744,447.0,2219.0,63.0,10.0,171.0,55.0
8745,448.0,2250.0,66.0,10.0,168.0,56.0
8746,436.0,2208.0,65.0,10.0,168.0,55.0
8747,426.0,2151.0,62.0,9.0,165.0,54.0
8748,412.0,2104.0,60.0,8.0,159.0,52.0
8749,407.0,2080.0,60.0,8.0,155.0,52.0
8750,409.0,2089.0,60.0,8.0,156.0,52.0
8751,411.0,2104.0,59.0,8.0,156.0,52.0
8752,405.0,2074.0,58.0,8.0,152.0,52.0
8753,406.0,2081.0,58.0,8.0,152.0,52.0
8754,398.0,2035.0,57.0,7.0,146.0,52.0
8755,400.0,2059.0,59.0,7.0,146.0,52.0
8756,395.0,2024.0,58.0,7.0,145.0,51.0
8757,386.0,1972.0,58.0,7.0,143.0,50.0
8758,385.0,1987.0,58.0,7.0,144.0,50.0
8759,386.0,2003.0,61.0,7.0,146.0,50.0
8760,388.0,2031.0,63.0,7.0,148.0,50.0
8761,388.0,2032.0,63.0,7.0,148.0,51.0
8762,396.0,2054.0,64.0,7.0,152.0,51.0
8763,397.0,2051.0,64.0,7.0,152.0,51.0
8764,394.0,2029.0,64.0,7.0,151.0,51.0
8765,393.0,2031.0,65.0,8.0,150.0,51.0
8766,390.0,2022.0,65.0,8.0,149.0,51.0
8767,383.0,2001.0,64.0,8.0,148.0,51.0
8768,374.0,1957.0,64.0,7.0,147.0,50.0
8769,361.0,1923.0,64.0,7.0,145.0,50.0
8770,360.0,1965.0,64.0,7.0,146.0,51.0
8771,377.0,2030.0,65.0,7.0,150.0,52.0
8772,378.0,2039.0,65.0,7.0,151.0,52.0
8773,377.0,2047.0,65.0,7.0,150.0,52.0
8774,368.0,2006.0,62.0,7.0,148.0,53.0
8775,370.0,2068.0,66.0,7.0,151.0,56.0
8776,369.0,2067.0,65.0,7.0,151.0,56.0
8777,369.0,2061.0,65.0,7.0,152.0,56.0
8778,371.0,2063.0,65.0,7.0,153.0,57.0
8779,348.0,1987.0,64.0,7.0,144.0,55.0
8780,376.0,2133.0,69.0,8.0,158.0,58.0
8781,377.0,2130.0,69.0,8.0,158.0,58.0
8782,363.0,2057.0,67.0,8.0,157.0,56.0
8783,357.0,2006.0,67.0,8.0,156.0,56.0
8784,349.0,1932.0,62.0,8.0,146.0,50.0
8785,349.0,1949.0,63.0,8.0,147.0,51.0
8786,349.0,1950.0,62.0,8.0,148.0,51.0
8787,351.0,1973.0,59.0,8.0,148.0,51.0
8788,364.0,2019.0,61.0,9.0,151.0,51.0
8789,350.0,1966.0,60.0,8.0,148.0,50.0
8790,351.0,1999.0,60.0,8.0,152.0,50.0
8791,349.0,1988.0,59.0,8.0,151.0,50.0
8792,349.0,1996.0,59.0,8.0,151.0,50.0
8793,296.0,1802.0,51.0,7.0,130.0,43.0
8794,314.0,1890.0,52.0,8.0,138.0,43.0
8795,331.0,1985.0,54.0,10.0,144.0,45.0
8796,342.0,2045.0,55.0,10.0,144.0,47.0
8797,336.0,2007.0,56.0,10.0,140.0,44.0
8798,351.0,2097.0,57.0,10.0,147.0,46.0
8799,355.0,2137.0,59.0,11.0,149.0,49.0
8800,381.0,2284.0,64.0,12.0,161.0,54.0
8801,381.0,2319.0,65.0,12.0,162.0,55.0
8802,385.0,2331.0,67.0,12.0,164.0,56.0
8803,384.0,2305.0,67.0,11.0,161.0,56.0
8804,378.0,2279.0,64.0,12.0,155.0,56.0
8805,364.0,2210.0,61.0,12.0,145.0,54.0
8806,369.0,2268.0,63.0,12.0,150.0,55.0
8807,353.0,2254.0,61.0,12.0,147.0,53.0
8808,356.0,2312.0,61.0,14.0,157.0,53.0
8809,324.0,2203.0,58.0,14.0,146.0,45.0
8810,325.0,2197.0,58.0,14.0,146.0,44.0
8811,336.0,2232.0,58.0,14.0,146.0,44.0
8812,336.0,2196.0,58.0,13.0,143.0,44.0
8813,341.0,2224.0,59.0,13.0,145.0,44.0
8814,341.0,2232.0,59.0,13.0,145.0,44.0
8815,323.0,2169.0,58.0,13.0,140.0,41.0
8816,330.0,2231.0,60.0,14.0,142.0,42.0
8817,322.0,2147.0,59.0,13.0,135.0,41.0
8818,322.0,2149.0,58.0,13.0,137.0,41.0
8819,314.0,2112.0,56.0,13.0,136.0,40.0
8820,317.0,2142.0,57.0,13.0,137.0,40.0
8821,322.0,2187.0,58.0,13.0,139.0,40.0
8822,322.0,2190.0,58.0,13.0,139.0,40.0
8823,324.0,2200.0,58.0,13.0,140.0,41.0
8824,323.0,2184.0,58.0,13.0,136.0,41.0
8825,325.0,2199.0,58.0,13.0,136.0,41.0
8826,326.0,2215.0,59.0,13.0,136.0,41.0
8827,336.0,2256.0,60.0,13.0,136.0,43.0
8828,336.0,2262.0,60.0,13.0,136.0,42.0
8829,336.0,2248.0,58.0,13.0,135.0,42.0
8830,333.0,2239.0,54.0,13.0,133.0,42.0
8831,334.0,2241.0,54.0,13.0,134.0,42.0
8832,331.0,2242.0,54.0,13.0,134.0,42.0
8833,329.0,2206.0,53.0,13.0,133.0,41.0
8834,318.0,2162.0,52.0,13.0,127.0,41.0
8835,319.0,2222.0,55.0,13.0,131.0,41.0
8836,318.0,2220.0,55.0,13.0,131.0,41.0
8837,315.0,2210.0,55.0,13.0,131.0,39.0
8838,313.0,2199.0,55.0,13.0,131.0,39.0
8839,314.0,2198.0,54.0,12.0,131.0,39.0
8840,316.0,2205.0,55.0,12.0,131.0,39.0
8841,316.0,2205.0,55.0,12.0,131.0,39.0
8842,317.0,2163.0,55.0,12.0,131.0,38.0
8843,314.0,2137.0,52.0,12.0,131.0,37.0
8844,294.0,2065.0,50.0,11.0,128.0,34.0
8845,301.0,2115.0,51.0,11.0,128.0,34.0
8846,300.0,2112.0,52.0,11.0,128.0,34.0
8847,299.0,2100.0,52.0,11.0,128.0,33.0
8848,297.0,2088.0,52.0,11.0,127.0,32.0
8849,295.0,2038.0,50.0,11.0,126.0,29.0
8850,295.0,2038.0,50.0,11.0,126.0,29.0
8851,295.0,2047.0,50.0,11.0,126.0,29.0
8852,293.0,2047.0,50.0,11.0,125.0,28.0
8853,305.0,2100.0,51.0,12.0,128.0,28.0
8854,272.0,1936.0,45.0,11.0,108.0,26.0
8855,274.0,1941.0,44.0,11.0,109.0,26.0
8856,280.0,1984.0,44.0,11.0,110.0,26.0
8857,281.0,1984.0,48.0,11.0,111.0,26.0
8858,293.0,2044.0,50.0,11.0,115.0,27.0
8859,297.0,2056.0,50.0,11.0,116.0,27.0
8860,300.0,2104.0,53.0,11.0,119.0,30.0
8861,298.0,2106.0,55.0,11.0,119.0,30.0
8862,279.0,2030.0,52.0,9.0,114.0,29.0
8863,283.0,2078.0,54.0,9.0,116.0,29.0
8864,295.0,2091.0,55.0,9.0,113.0,29.0
8865,291.0,2084.0,55.0,8.0,112.0,30.0
8866,295.0,2118.0,55.0,8.0,112.0,32.0
8867,307.0,2184.0,58.0,8.0,112.0,34.0
8868,313.0,2182.0,58.0,8.0,112.0,34.0
8869,308.0,2168.0,57.0,8.0,108.0,36.0
8870,301.0,2124.0,55.0,8.0,109.0,35.0
8871,317.0,2180.0,55.0,9.0,117.0,38.0
8872,304.0,2135.0,54.0,9.0,112.0,37.0
8873,299.0,2086.0,51.0,9.0,110.0,35.0
8874,274.0,1954.0,46.0,9.0,100.0,29.0
8875,275.0,1922.0,46.0,9.0,99.0,30.0
8876,279.0,1985.0,47.0,10.0,101.0,30.0
8877,277.0,1986.0,47.0,10.0,101.0,30.0
8878,282.0,2025.0,48.0,10.0,101.0,32.0
8879,282.0,2041.0,48.0,10.0,103.0,32.0
8880,273.0,1951.0,44.0,10.0,96.0,32.0
8881,273.0,1950.0,44.0,10.0,96.0,32.0
8882,270.0,1882.0,43.0,8.0,87.0,32.0
8883,270.0,1878.0,43.0,8.0,86.0,32.0
8884,267.0,1849.0,42.0,8.0,83.0,31.0
8885,255.0,1814.0,42.0,7.0,83.0,31.0
8886,256.0,1837.0,42.0,7.0,84.0,31.0
8887,254.0,1822.0,41.0,7.0,81.0,31.0
8888,252.0,1815.0,41.0,7.0,81.0,32.0
8889,249.0,1806.0,41.0,7.0,82.0,32.0
8890,263.0,1847.0,42.0,6.0,82.0,31.0
8891,266.0,1871.0,42.0,6.0,83.0,31.0
8892,267.0,1909.0,43.0,6.0,86.0,31.0
8893,266.0,1916.0,43.0,6.0,87.0,31.0
8894,263.0,1887.0,42.0,6.0,88.0,31.0
8895,259.0,1845.0,41.0,6.0,86.0,31.0
8896,259.0,1846.0,41.0,6.0,86.0,32.0
8897,259.0,1856.0,41.0,6.0,86.0,33.0
8898,281.0,1934.0,45.0,7.0,88.0,35.0
8899,277.0,1895.0,45.0,7.0,86.0,35.0
8900,276.0,1879.0,44.0,7.0,86.0,35.0
8901,264.0,1816.0,42.0,7.0,86.0,33.0
8902,264.0,1809.0,42.0,7.0,86.0,33.0
8903,281.0,1868.0,47.0,7.0,91.0,33.0
8904,281.0,1865.0,47.0,7.0,91.0,33.0
8905,290.0,1914.0,49.0,7.0,93.0,33.0
8906,290.0,1899.0,49.0,7.0,93.0,33.0
8907,289.0,1897.0,49.0,7.0,94.0,33.0
8908,290.0,1894.0,49.0,7.0,94.0,33.0
8909,290.0,1848.0,46.0,7.0,92.0,33.0
8910,293.0,1876.0,47.0,7.0,93.0,33.0
8911,294.0,1875.0,47.0,7.0,94.0,33.0
8912,294.0,1874.0,47.0,7.0,94.0,33.0
8913,293.0,1863.0,47.0,7.0,91.0,33.0
8914,291.0,1850.0,46.0,7.0,91.0,33.0
8915,314.0,1927.0,51.0,7.0,92.0,33.0
8916,322.0,1969.0,52.0,7.0,90.0,33.0
8917,323.0,1969.0,52.0,7.0,90.0,33.0
8918,325.0,1963.0,51.0,7.0,95.0,34.0
8919,326.0,1985.0,50.0,7.0,95.0,34.0
8920,336.0,2047.0,51.0,10.0,121.0,43.0
8921,336.0,2052.0,51.0,10.0,121.0,43.0
8922,336.0,2051.0,52.0,10.0,121.0,43.0
8923,336.0,2057.0,52.0,10.0,121.0,43.0
8924,337.0,2069.0,54.0,10.0,123.0,43.0
8925,349.0,2115.0,54.0,11.0,126.0,46.0
8926,350.0,2116.0,54.0,11.0,126.0,46.0
8927,342.0,2080.0,53.0,10.0,124.0,46.0
8928,344.0,2093.0,53.0,10.0,125.0,48.0
8929,339.0,2087.0,54.0,10.0,128.0,47.0
8930,351.0,2114.0,53.0,11.0,133.0,48.0
8931,369.0,2173.0,55.0,12.0,138.0,49.0
8932,373.0,2168.0,56.0,13.0,138.0,51.0
8933,398.0,2263.0,62.0,14.0,149.0,54.0
8934,382.0,2176.0,60.0,14.0,140.0,50.0
8935,382.0,2164.0,58.0,14.0,140.0,50.0
8936,389.0,2184.0,59.0,14.0,141.0,50.0
8937,395.0,2166.0,57.0,14.0,139.0,50.0
8938,384.0,2127.0,58.0,14.0,139.0,51.0
8939,384.0,2123.0,58.0,14.0,141.0,49.0
8940,368.0,2031.0,56.0,15.0,136.0,47.0
8941,357.0,1978.0,55.0,15.0,133.0,47.0
8942,348.0,1893.0,54.0,13.0,126.0,42.0
8943,350.0,1925.0,54.0,14.0,126.0,42.0
8944,343.0,1897.0,57.0,13.0,119.0,40.0
8945,342.0,1888.0,57.0,13.0,119.0,41.0
8946,338.0,1869.0,57.0,13.0,117.0,40.0
8947,336.0,1859.0,57.0,12.0,117.0,40.0
8948,327.0,1794.0,56.0,11.0,114.0,38.0
8949,326.0,1790.0,55.0,11.0,114.0,37.0
8950,326.0,1786.0,56.0,12.0,114.0,37.0
8951,326.0,1782.0,56.0,12.0,114.0,37.0
8952,344.0,1789.0,58.0,13.0,119.0,36.0
8953,344.0,1759.0,58.0,13.0,119.0,36.0
8954,348.0,1748.0,58.0,13.0,119.0,34.0
8955,352.0,1806.0,59.0,13.0,119.0,34.0
8956,353.0,1826.0,60.0,13.0,125.0,35.0
8957,353.0,1826.0,60.0,13.0,126.0,35.0
8958,352.0,1824.0,60.0,13.0,127.0,35.0
8959,347.0,1800.0,60.0,13.0,130.0,36.0
8960,346.0,1782.0,60.0,13.0,129.0,36.0
8961,356.0,1852.0,62.0,13.0,142.0,39.0
8962,365.0,1893.0,63.0,13.0,144.0,39.0
8963,379.0,1954.0,65.0,13.0,151.0,45.0
8964,364.0,1855.0,63.0,14.0,152.0,47.0
8965,360.0,1832.0,63.0,14.0,152.0,47.0
8966,363.0,1797.0,62.0,14.0,150.0,47.0
8967,363.0,1789.0,62.0,14.0,149.0,47.0
8968,377.0,1867.0,63.0,17.0,155.0,51.0
8969,378.0,1853.0,64.0,17.0,156.0,51.0
8970,393.0,1908.0,66.0,18.0,160.0,52.0
8971,391.0,1896.0,66.0,18.0,160.0,51.0
8972,366.0,1821.0,61.0,17.0,159.0,49.0
8973,368.0,1842.0,61.0,17.0,162.0,51.0
8974,367.0,1842.0,61.0,17.0,162.0,51.0
8975,377.0,1880.0,63.0,20.0,162.0,53.0
8976,378.0,1890.0,63.0,20.0,163.0,53.0
8977,356.0,1797.0,58.0,20.0,158.0,53.0
8978,354.0,1788.0,58.0,20.0,158.0,53.0
8979,348.0,2004.0,57.0,20.0,156.0,53.0
8980,355.0,2081.0,60.0,21.0,164.0,56.0
8981,359.0,2156.0,60.0,22.0,169.0,57.0
8982,358.0,2156.0,61.0,22.0,169.0,57.0
8983,361.0,2204.0,63.0,22.0,172.0,58.0
8984,358.0,2176.0,62.0,22.0,171.0,58.0
8985,368.0,2245.0,65.0,25.0,184.0,62.0
8986,369.0,2260.0,64.0,25.0,185.0,62.0
8987,369.0,2271.0,64.0,25.0,184.0,62.0
8988,370.0,2283.0,65.0,25.0,185.0,63.0
8989,343.0,2215.0,61.0,24.0,173.0,58.0
8990,335.0,2171.0,60.0,23.0,165.0,56.0
8991,335.0,2175.0,60.0,23.0,165.0,56.0
8992,316.0,2058.0,57.0,23.0,160.0,55.0
8993,314.0,2031.0,56.0,23.0,163.0,55.0
8994,315.0,2035.0,56.0,21.0,154.0,53.0
8995,326.0,2112.0,58.0,21.0,158.0,54.0
8996,325.0,2116.0,58.0,21.0,158.0,54.0
8997,340.0,2191.0,60.0,22.0,163.0,58.0
8998,339.0,2175.0,58.0,22.0,161.0,58.0
8999,329.0,2131.0,58.0,22.0,158.0,55.0
9000,330.0,2140.0,58.0,22.0,158.0,55.0
9001,339.0,2173.0,59.0,22.0,159.0,54.0
9002,345.0,2192.0,59.0,22.0,157.0,53.0
9003,350.0,2227.0,62.0,22.0,156.0,53.0
9004,334.0,2156.0,61.0,21.0,150.0,52.0
9005,318.0,2098.0,60.0,20.0,145.0,51.0
9006,298.0,1966.0,54.0,19.0,139.0,45.0
9007,283.0,1911.0,50.0,19.0,129.0,43.0
9008,291.0,1952.0,50.0,19.0,130.0,43.0
9009,300.0,1988.0,51.0,19.0,133.0,46.0
9010,300.0,1995.0,51.0,20.0,133.0,46.0
9011,294.0,1974.0,49.0,20.0,132.0,46.0
9012,288.0,1925.0,48.0,19.0,132.0,44.0
9013,280.0,1888.0,48.0,19.0,130.0,43.0
9014,284.0,1908.0,48.0,19.0,130.0,43.0
9015,282.0,1898.0,48.0,19.0,131.0,43.0
9016,295.0,1987.0,54.0,19.0,138.0,45.0
9017,296.0,1974.0,54.0,19.0,137.0,47.0
9018,290.0,1909.0,49.0,19.0,132.0,46.0
9019,296.0,1953.0,50.0,19.0,134.0,47.0
9020,297.0,1955.0,50.0,19.0,134.0,48.0
9021,298.0,1998.0,52.0,19.0,136.0,48.0
9022,298.0,1989.0,50.0,19.0,132.0,45.0
9023,296.0,1964.0,49.0,18.0,130.0,45.0
9024,302.0,2032.0,51.0,18.0,133.0,45.0
9025,280.0,1969.0,48.0,17.0,126.0,43.0
9026,282.0,2052.0,53.0,17.0,133.0,44.0
9027,281.0,2066.0,54.0,17.0,133.0,44.0
9028,277.0,2056.0,54.0,17.0,132.0,44.0
9029,275.0,2007.0,53.0,17.0,132.0,44.0
9030,277.0,2012.0,53.0,18.0,128.0,43.0
9031,279.0,2022.0,53.0,18.0,129.0,43.0
9032,287.0,2065.0,55.0,18.0,136.0,43.0
9033,286.0,2050.0,55.0,18.0,132.0,44.0
9034,280.0,2040.0,57.0,18.0,135.0,43.0
9035,286.0,2048.0,58.0,19.0,138.0,44.0
9036,272.0,1975.0,57.0,19.0,132.0,38.0
9037,272.0,1999.0,56.0,19.0,133.0,40.0
9038,276.0,2052.0,57.0,19.0,134.0,41.0
9039,280.0,2070.0,57.0,19.0,134.0,41.0
9040,278.0,2083.0,57.0,16.0,142.0,39.0
9041,277.0,2079.0,57.0,16.0,142.0,39.0
9042,276.0,2071.0,57.0,16.0,142.0,39.0
9043,275.0,2072.0,56.0,16.0,140.0,38.0
9044,263.0,2036.0,54.0,14.0,137.0,37.0
9045,265.0,2069.0,54.0,15.0,137.0,36.0
9046,287.0,2160.0,65.0,17.0,149.0,40.0
9047,306.0,2209.0,67.0,18.0,151.0,43.0
9048,307.0,2231.0,68.0,18.0,152.0,43.0
9049,297.0,2190.0,67.0,16.0,151.0,42.0
9050,297.0,2187.0,67.0,16.0,151.0,42.0
9051,308.0,2252.0,67.0,16.0,154.0,45.0
9052,312.0,2265.0,68.0,16.0,155.0,46.0
9053,313.0,2274.0,67.0,15.0,156.0,46.0
9054,302.0,2161.0,65.0,14.0,144.0,44.0
9055,302.0,2155.0,66.0,14.0,143.0,45.0
9056,305.0,2172.0,65.0,14.0,145.0,45.0
9057,304.0,2137.0,63.0,14.0,143.0,45.0
9058,308.0,2170.0,65.0,14.0,144.0,45.0
9059,303.0,2120.0,62.0,11.0,137.0,43.0
9060,301.0,2118.0,62.0,11.0,136.0,43.0
9061,300.0,2113.0,62.0,11.0,136.0,43.0
9062,299.0,2097.0,61.0,11.0,135.0,43.0
9063,295.0,2071.0,60.0,11.0,135.0,43.0
9064,295.0,2073.0,60.0,11.0,135.0,43.0
9065,294.0,2068.0,60.0,11.0,136.0,43.0
9066,294.0,2070.0,60.0,11.0,135.0,43.0
9067,283.0,2035.0,58.0,11.0,133.0,43.0
9068,282.0,2021.0,58.0,11.0,133.0,43.0
9069,280.0,1996.0,57.0,11.0,130.0,43.0
9070,280.0,1994.0,57.0,11.0,130.0,44.0
9071,269.0,1944.0,55.0,11.0,127.0,41.0
9072,269.0,1941.0,55.0,11.0,127.0,41.0
9073,269.0,1938.0,55.0,11.0,127.0,41.0
9074,270.0,1946.0,55.0,11.0,127.0,41.0
9075,261.0,1904.0,54.0,11.0,124.0,40.0
9076,256.0,1877.0,54.0,10.0,124.0,40.0
9077,255.0,1832.0,51.0,10.0,122.0,40.0
9078,257.0,1834.0,51.0,10.0,121.0,40.0
9079,258.0,1835.0,50.0,10.0,122.0,40.0
9080,260.0,1841.0,51.0,10.0,122.0,41.0
9081,260.0,1868.0,51.0,9.0,123.0,41.0
9082,251.0,1814.0,51.0,9.0,123.0,41.0
9083,241.0,1777.0,51.0,8.0,122.0,40.0
9084,240.0,1770.0,50.0,8.0,122.0,39.0
9085,243.0,1770.0,50.0,8.0,123.0,40.0
9086,245.0,1782.0,50.0,8.0,123.0,40.0
9087,245.0,1794.0,50.0,8.0,124.0,40.0
9088,241.0,1781.0,50.0,8.0,123.0,40.0
9089,242.0,1779.0,50.0,8.0,122.0,40.0
9090,233.0,1713.0,44.0,8.0,116.0,37.0
9091,226.0,1671.0,44.0,7.0,113.0,36.0
9092,227.0,1691.0,44.0,7.0,113.0,36.0
9093,227.0,1690.0,43.0,7.0,112.0,36.0
9094,223.0,1676.0,44.0,7.0,113.0,35.0
9095,225.0,1710.0,44.0,7.0,116.0,35.0
9096,225.0,1716.0,45.0,7.0,115.0,36.0
9097,230.0,1753.0,46.0,7.0,115.0,36.0
9098,236.0,1741.0,48.0,7.0,115.0,38.0
9099,235.0,1727.0,48.0,7.0,115.0,38.0
9100,245.0,1739.0,48.0,8.0,111.0,42.0
9101,244.0,1732.0,48.0,8.0,110.0,42.0
9102,239.0,1678.0,48.0,8.0,109.0,42.0
9103,243.0,1709.0,50.0,8.0,110.0,43.0
9104,239.0,1691.0,49.0,8.0,110.0,43.0
9105,257.0,1776.0,52.0,8.0,121.0,45.0
9106,245.0,1717.0,49.0,8.0,114.0,45.0
9107,235.0,1650.0,46.0,8.0,110.0,44.0
9108,236.0,1664.0,46.0,8.0,108.0,44.0
9109,219.0,1575.0,44.0,7.0,101.0,40.0
9110,263.0,1729.0,56.0,14.0,128.0,51.0
9111,272.0,1768.0,58.0,14.0,135.0,52.0
9112,303.0,1827.0,63.0,15.0,150.0,59.0
9113,307.0,1851.0,65.0,17.0,150.0,60.0
9114,289.0,1750.0,66.0,17.0,135.0,56.0
9115,305.0,1848.0,70.0,17.0,143.0,61.0
9116,305.0,1868.0,71.0,17.0,144.0,61.0
9117,311.0,1907.0,73.0,17.0,145.0,61.0
9118,311.0,1884.0,73.0,16.0,145.0,61.0
9119,281.0,1745.0,58.0,13.0,126.0,56.0
9120,287.0,1784.0,58.0,13.0,130.0,59.0
9121,261.0,1744.0,56.0,12.0,127.0,55.0
9122,260.0,1722.0,55.0,12.0,127.0,55.0
9123,269.0,1809.0,57.0,13.0,132.0,59.0
9124,259.0,1766.0,57.0,13.0,131.0,56.0
9125,256.0,1759.0,58.0,13.0,131.0,56.0
9126,252.0,1737.0,57.0,13.0,129.0,56.0
9127,251.0,1734.0,57.0,13.0,129.0,56.0
9128,251.0,1732.0,57.0,13.0,130.0,56.0
9129,252.0,1732.0,56.0,13.0,129.0,55.0
9130,248.0,1712.0,56.0,13.0,127.0,55.0
9131,248.0,1709.0,56.0,13.0,125.0,55.0
9132,246.0,1691.0,54.0,13.0,126.0,54.0
9133,247.0,1720.0,55.0,13.0,126.0,54.0
9134,246.0,1711.0,55.0,13.0,126.0,54.0
9135,248.0,1726.0,56.0,13.0,130.0,54.0
9136,248.0,1737.0,56.0,13.0,132.0,54.0
9137,260.0,1813.0,59.0,13.0,139.0,54.0
9138,266.0,1850.0,60.0,13.0,141.0,55.0
9139,267.0,1852.0,60.0,13.0,140.0,55.0
9140,277.0,1896.0,65.0,14.0,146.0,59.0
9141,277.0,1891.0,65.0,14.0,146.0,59.0
9142,277.0,1896.0,66.0,14.0,146.0,59.0
9143,280.0,1932.0,66.0,14.0,148.0,59.0
9144,280.0,1936.0,66.0,14.0,148.0,58.0
9145,289.0,2008.0,71.0,15.0,156.0,60.0
9146,289.0,2031.0,71.0,15.0,159.0,60.0
9147,289.0,2034.0,71.0,15.0,160.0,60.0
9148,288.0,2038.0,71.0,15.0,161.0,60.0
9149,288.0,2035.0,71.0,15.0,161.0,60.0
9150,302.0,2115.0,77.0,15.0,170.0,65.0
9151,305.0,2156.0,77.0,16.0,173.0,66.0
9152,304.0,2179.0,77.0,16.0,174.0,66.0
9153,305.0,2200.0,78.0,16.0,175.0,66.0
9154,304.0,2188.0,78.0,16.0,173.0,63.0
9155,303.0,2178.0,79.0,16.0,173.0,63.0
9156,303.0,2186.0,78.0,16.0,173.0,63.0
9157,305.0,2190.0,78.0,16.0,173.0,63.0
9158,319.0,2255.0,79.0,18.0,177.0,66.0
9159,326.0,2278.0,79.0,18.0,177.0,65.0
9160,330.0,2308.0,79.0,18.0,179.0,65.0
9161,332.0,2290.0,79.0,18.0,179.0,65.0
9162,332.0,2299.0,79.0,19.0,179.0,65.0
9163,332.0,2311.0,79.0,19.0,179.0,65.0
9164,332.0,2318.0,79.0,19.0,178.0,66.0
9165,336.0,2362.0,81.0,19.0,180.0,66.0
9166,336.0,2341.0,81.0,19.0,180.0,66.0
9167,328.0,2216.0,78.0,19.0,179.0,65.0
9168,333.0,2283.0,78.0,19.0,177.0,65.0
9169,334.0,2295.0,78.0,20.0,174.0,65.0
9170,354.0,2393.0,90.0,20.0,183.0,66.0
9171,352.0,2376.0,89.0,20.0,183.0,66.0
9172,346.0,2389.0,90.0,20.0,181.0,65.0
9173,345.0,2390.0,90.0,20.0,180.0,64.0
9174,337.0,2346.0,85.0,20.0,181.0,62.0
9175,332.0,2333.0,85.0,20.0,182.0,61.0
9176,333.0,2353.0,85.0,19.0,183.0,61.0
9177,335.0,2377.0,85.0,19.0,185.0,61.0
9178,334.0,2376.0,85.0,19.0,185.0,61.0
9179,325.0,2343.0,83.0,19.0,180.0,59.0
9180,326.0,2361.0,84.0,19.0,180.0,60.0
9181,332.0,2394.0,84.0,19.0,181.0,61.0
9182,334.0,2394.0,85.0,20.0,181.0,61.0
9183,327.0,2365.0,83.0,20.0,180.0,59.0
9184,270.0,2138.0,68.0,14.0,155.0,43.0
9185,266.0,2117.0,69.0,14.0,146.0,42.0
9186,269.0,2165.0,70.0,14.0,150.0,43.0
9187,266.0,2179.0,70.0,12.0,151.0,42.0
9188,270.0,2254.0,71.0,13.0,161.0,44.0
9189,261.0,2203.0,71.0,13.0,155.0,40.0
9190,259.0,2184.0,71.0,13.0,154.0,40.0
9191,257.0,2155.0,69.0,13.0,153.0,40.0
9192,263.0,2218.0,72.0,14.0,158.0,43.0
9193,269.0,2236.0,72.0,14.0,160.0,43.0
9194,268.0,2213.0,71.0,14.0,159.0,42.0
9195,264.0,2172.0,71.0,14.0,154.0,40.0
9196,266.0,2187.0,71.0,15.0,153.0,41.0
9197,250.0,2109.0,69.0,13.0,144.0,36.0
9198,263.0,2151.0,71.0,13.0,146.0,36.0
9199,266.0,2211.0,70.0,13.0,150.0,36.0
9200,277.0,2264.0,70.0,14.0,157.0,37.0
9201,286.0,2301.0,70.0,14.0,156.0,38.0
