,48cAtM,YAdfpF,2YwKxe
4520,58.0,933.0,11.0
4521,58.0,902.0,11.0
4522,61.0,915.0,11.0
4523,65.0,957.0,11.0
4524,64.0,949.0,10.0
4525,65.0,952.0,10.0
4526,63.0,936.0,9.0
4527,66.0,954.0,9.0
4528,71.0,1007.0,9.0
4529,72.0,978.0,9.0
4530,72.0,1016.0,10.0
4531,83.0,1053.0,10.0
4532,83.0,1058.0,10.0
4533,83.0,1064.0,10.0
4534,83.0,1059.0,12.0
4535,83.0,1036.0,12.0
4536,84.0,1051.0,14.0
4537,91.0,1094.0,14.0
4538,91.0,1092.0,14.0
4539,89.0,1073.0,14.0
4540,91.0,1088.0,15.0
4541,96.0,1094.0,15.0
4542,99.0,1121.0,15.0
4543,99.0,1124.0,15.0
4544,99.0,1129.0,15.0
4545,99.0,1125.0,15.0
4546,94.0,1097.0,15.0
4547,94.0,1099.0,15.0
4548,93.0,1093.0,14.0
4549,94.0,1089.0,14.0
4550,94.0,1098.0,14.0
4551,91.0,1082.0,14.0
4552,92.0,1079.0,14.0
4553,92.0,1077.0,15.0
4554,92.0,1072.0,15.0
4555,96.0,1105.0,15.0
4556,101.0,1163.0,15.0
4557,96.0,1138.0,15.0
4558,96.0,1134.0,15.0
4559,95.0,1132.0,15.0
4560,97.0,1146.0,15.0
4561,98.0,1167.0,15.0
4562,99.0,1181.0,16.0
4563,99.0,1186.0,16.0
4564,99.0,1189.0,16.0
4565,98.0,1171.0,16.0
4566,99.0,1169.0,16.0
4567,100.0,1175.0,16.0
4568,103.0,1210.0,17.0
4569,102.0,1208.0,17.0
4570,104.0,1203.0,17.0
4571,104.0,1196.0,17.0
4572,100.0,1202.0,17.0
4573,100.0,1200.0,17.0
4574,101.0,1222.0,17.0
4575,107.0,1284.0,19.0
4576,117.0,1330.0,20.0
4577,116.0,1325.0,20.0
4578,116.0,1304.0,20.0
4579,115.0,1293.0,20.0
4580,115.0,1281.0,20.0
4581,117.0,1293.0,20.0
4582,117.0,1302.0,20.0
4583,119.0,1317.0,20.0
4584,118.0,1299.0,20.0
4585,113.0,1279.0,19.0
4586,113.0,1264.0,19.0
4587,113.0,1264.0,19.0
4588,113.0,1268.0,19.0
4589,113.0,1260.0,19.0
4590,113.0,1289.0,19.0
4591,112.0,1290.0,18.0
4592,112.0,1282.0,18.0
4593,112.0,1272.0,16.0
4594,109.0,1242.0,16.0
4595,109.0,1240.0,16.0
4596,119.0,1313.0,17.0
4597,120.0,1335.0,17.0
4598,121.0,1354.0,17.0
4599,118.0,1337.0,17.0
4600,116.0,1326.0,17.0
4601,119.0,1360.0,17.0
4602,118.0,1343.0,17.0
4603,118.0,1340.0,17.0
4604,117.0,1318.0,16.0
4605,106.0,1237.0,14.0
4606,109.0,1258.0,15.0
4607,113.0,1269.0,15.0
4608,113.0,1280.0,15.0
4609,113.0,1286.0,15.0
4610,110.0,1272.0,15.0
4611,105.0,1271.0,16.0
4612,106.0,1306.0,16.0
4613,106.0,1301.0,16.0
4614,106.0,1297.0,16.0
4615,101.0,1278.0,16.0
4616,99.0,1246.0,16.0
4617,101.0,1302.0,16.0
4618,101.0,1308.0,16.0
4619,101.0,1297.0,16.0
4620,106.0,1328.0,15.0
4621,106.0,1353.0,14.0
4622,110.0,1374.0,14.0
4623,109.0,1378.0,14.0
4624,109.0,1381.0,14.0
4625,109.0,1404.0,14.0
4626,107.0,1388.0,13.0
4627,113.0,1459.0,13.0
4628,116.0,1473.0,13.0
4629,111.0,1457.0,12.0
4630,104.0,1408.0,12.0
4631,105.0,1414.0,11.0
4632,106.0,1437.0,11.0
4633,105.0,1431.0,11.0
4634,103.0,1423.0,11.0
4635,102.0,1411.0,11.0
4636,100.0,1365.0,10.0
4637,101.0,1386.0,11.0
4638,101.0,1374.0,11.0
4639,101.0,1420.0,11.0
4640,106.0,1475.0,11.0
4641,104.0,1500.0,13.0
4642,102.0,1483.0,12.0
4643,102.0,1478.0,12.0
4644,101.0,1466.0,12.0
4645,101.0,1470.0,12.0
4646,100.0,1463.0,12.0
4647,99.0,1467.0,12.0
4648,98.0,1438.0,12.0
4649,92.0,1383.0,10.0
4650,81.0,1341.0,12.0
4651,83.0,1345.0,12.0
4652,83.0,1368.0,12.0
4653,84.0,1374.0,12.0
4654,83.0,1376.0,12.0
4655,82.0,1352.0,12.0
4656,84.0,1367.0,12.0
4657,85.0,1388.0,13.0
4658,85.0,1386.0,13.0
4659,87.0,1391.0,13.0
4660,85.0,1375.0,13.0
4661,85.0,1386.0,13.0
4662,90.0,1456.0,14.0
4663,92.0,1459.0,14.0
4664,92.0,1449.0,14.0
4665,92.0,1448.0,14.0
4666,92.0,1459.0,14.0
4667,97.0,1485.0,14.0
4668,99.0,1486.0,14.0
4669,105.0,1529.0,14.0
4670,99.0,1460.0,12.0
4671,98.0,1399.0,12.0
4672,100.0,1467.0,15.0
4673,100.0,1465.0,15.0
4674,101.0,1491.0,15.0
4675,98.0,1464.0,15.0
4676,97.0,1475.0,16.0
4677,101.0,1510.0,18.0
4678,102.0,1513.0,17.0
4679,99.0,1517.0,18.0
4680,97.0,1500.0,18.0
4681,90.0,1451.0,18.0
4682,91.0,1467.0,18.0
4683,91.0,1452.0,18.0
4684,94.0,1458.0,18.0
4685,94.0,1419.0,16.0
4686,87.0,1337.0,16.0
4687,89.0,1370.0,15.0
4688,93.0,1382.0,15.0
4689,93.0,1368.0,15.0
4690,92.0,1353.0,15.0
4691,92.0,1326.0,15.0
4692,93.0,1334.0,15.0
4693,101.0,1401.0,17.0
4694,99.0,1377.0,16.0
4695,99.0,1363.0,16.0
4696,100.0,1362.0,16.0
4697,99.0,1355.0,16.0
4698,99.0,1348.0,16.0
4699,99.0,1370.0,16.0
4700,99.0,1375.0,16.0
4701,97.0,1361.0,16.0
4702,94.0,1333.0,16.0
4703,98.0,1344.0,16.0
4704,98.0,1345.0,16.0
4705,97.0,1358.0,17.0
4706,97.0,1359.0,17.0
4707,98.0,1348.0,17.0
4708,99.0,1372.0,17.0
4709,99.0,1370.0,17.0
4710,100.0,1402.0,17.0
4711,100.0,1411.0,16.0
4712,100.0,1454.0,17.0
4713,100.0,1433.0,17.0
4714,97.0,1401.0,16.0
4715,96.0,1432.0,16.0
4716,96.0,1433.0,16.0
4717,97.0,1455.0,15.0
4718,97.0,1466.0,15.0
4719,96.0,1465.0,15.0
4720,96.0,1464.0,15.0
4721,95.0,1447.0,15.0
4722,97.0,1509.0,15.0
4723,97.0,1509.0,15.0
4724,98.0,1538.0,15.0
4725,96.0,1530.0,15.0
4726,94.0,1496.0,15.0
4727,98.0,1523.0,15.0
4728,102.0,1535.0,15.0
4729,102.0,1532.0,15.0
4730,103.0,1554.0,15.0
4731,101.0,1504.0,14.0
4732,103.0,1535.0,15.0
4733,100.0,1509.0,15.0
4734,106.0,1591.0,15.0
4735,106.0,1590.0,15.0
4736,102.0,1537.0,14.0
4737,97.0,1525.0,14.0
4738,97.0,1511.0,14.0
4739,95.0,1480.0,14.0
4740,94.0,1488.0,14.0
4741,89.0,1446.0,14.0
4742,90.0,1450.0,14.0
4743,80.0,1404.0,14.0
4744,81.0,1400.0,14.0
4745,80.0,1394.0,14.0
4746,80.0,1324.0,11.0
4747,81.0,1330.0,11.0
4748,80.0,1331.0,11.0
4749,80.0,1322.0,11.0
4750,80.0,1309.0,11.0
4751,78.0,1289.0,9.0
4752,78.0,1276.0,9.0
4753,78.0,1285.0,9.0
4754,78.0,1291.0,9.0
4755,78.0,1296.0,9.0
4756,79.0,1315.0,9.0
4757,81.0,1323.0,9.0
4758,84.0,1353.0,10.0
4759,87.0,1365.0,11.0
4760,86.0,1362.0,11.0
4761,86.0,1394.0,11.0
4762,85.0,1389.0,11.0
4763,84.0,1389.0,11.0
4764,85.0,1406.0,11.0
4765,84.0,1399.0,11.0
4766,88.0,1433.0,11.0
4767,83.0,1414.0,9.0
4768,86.0,1446.0,9.0
4769,86.0,1464.0,9.0
4770,83.0,1456.0,9.0
4771,84.0,1462.0,9.0
4772,84.0,1496.0,9.0
4773,85.0,1530.0,10.0
4774,87.0,1559.0,13.0
4775,84.0,1521.0,13.0
4776,84.0,1531.0,14.0
4777,80.0,1490.0,14.0
4778,80.0,1481.0,13.0
4779,79.0,1479.0,12.0
4780,91.0,1561.0,12.0
4781,91.0,1550.0,17.0
4782,88.0,1538.0,17.0
4783,89.0,1534.0,17.0
4784,87.0,1507.0,17.0
4785,91.0,1545.0,20.0
4786,91.0,1518.0,19.0
4787,91.0,1513.0,19.0
4788,91.0,1508.0,18.0
4789,90.0,1478.0,18.0
4790,99.0,1528.0,19.0
4791,99.0,1517.0,19.0
4792,99.0,1502.0,19.0
4793,99.0,1494.0,19.0
4794,98.0,1485.0,19.0
4795,98.0,1515.0,19.0
4796,98.0,1478.0,19.0
4797,98.0,1477.0,19.0
4798,97.0,1472.0,20.0
4799,97.0,1473.0,20.0
4800,98.0,1487.0,20.0
4801,96.0,1472.0,20.0
4802,94.0,1463.0,20.0
4803,94.0,1463.0,20.0
4804,93.0,1456.0,20.0
4805,93.0,1460.0,20.0
4806,92.0,1446.0,19.0
4807,93.0,1466.0,19.0
4808,88.0,1431.0,19.0
4809,88.0,1427.0,19.0
4810,87.0,1429.0,19.0
4811,89.0,1440.0,19.0
4812,90.0,1481.0,19.0
4813,88.0,1443.0,20.0
4814,88.0,1439.0,20.0
4815,88.0,1434.0,20.0
4816,89.0,1421.0,20.0
4817,89.0,1409.0,20.0
4818,88.0,1394.0,20.0
4819,88.0,1394.0,20.0
4820,83.0,1364.0,20.0
4821,81.0,1351.0,20.0
4822,81.0,1359.0,20.0
4823,81.0,1372.0,19.0
4824,81.0,1372.0,19.0
4825,86.0,1390.0,19.0
4826,85.0,1388.0,19.0
4827,86.0,1391.0,18.0
4828,90.0,1402.0,18.0
4829,90.0,1403.0,18.0
4830,90.0,1381.0,18.0
4831,88.0,1371.0,18.0
4832,85.0,1317.0,17.0
4833,84.0,1356.0,16.0
4834,86.0,1358.0,16.0
4835,84.0,1356.0,16.0
4836,81.0,1328.0,16.0
4837,81.0,1311.0,16.0
4838,80.0,1319.0,15.0
4839,82.0,1350.0,15.0
4840,82.0,1342.0,15.0
4841,83.0,1351.0,15.0
4842,80.0,1287.0,15.0
4843,80.0,1253.0,15.0
4844,80.0,1217.0,15.0
4845,90.0,1308.0,17.0
4846,91.0,1299.0,17.0
4847,91.0,1307.0,16.0
4848,88.0,1274.0,14.0
4849,89.0,1268.0,14.0
4850,94.0,1294.0,14.0
4851,94.0,1292.0,14.0
4852,94.0,1299.0,14.0
4853,95.0,1304.0,14.0
4854,79.0,1169.0,9.0
4855,87.0,1273.0,11.0
4856,87.0,1233.0,11.0
4857,86.0,1226.0,11.0
4858,86.0,1235.0,11.0
4859,80.0,1171.0,8.0
4860,81.0,1190.0,9.0
4861,80.0,1188.0,9.0
4862,80.0,1168.0,9.0
4863,84.0,1176.0,10.0
4864,72.0,1075.0,9.0
4865,76.0,1150.0,9.0
4866,76.0,1158.0,9.0
4867,76.0,1145.0,10.0
4868,81.0,1175.0,10.0
4869,80.0,1148.0,10.0
4870,82.0,1176.0,10.0
4871,82.0,1186.0,11.0
4872,81.0,1176.0,11.0
4873,83.0,1204.0,12.0
4874,81.0,1185.0,12.0
4875,81.0,1190.0,12.0
4876,84.0,1215.0,12.0
4877,84.0,1215.0,12.0
4878,83.0,1230.0,16.0
4879,84.0,1253.0,17.0
4880,89.0,1281.0,17.0
4881,90.0,1318.0,17.0
4882,89.0,1304.0,17.0
4883,89.0,1306.0,17.0
4884,91.0,1323.0,17.0
4885,91.0,1325.0,17.0
4886,93.0,1323.0,17.0
4887,97.0,1343.0,16.0
4888,100.0,1364.0,16.0
4889,102.0,1392.0,16.0
4890,105.0,1424.0,17.0
4891,106.0,1431.0,17.0
4892,106.0,1430.0,17.0
4893,110.0,1443.0,17.0
4894,113.0,1457.0,18.0
4895,112.0,1457.0,18.0
4896,112.0,1438.0,18.0
4897,114.0,1441.0,18.0
4898,114.0,1448.0,19.0
4899,112.0,1414.0,19.0
4900,112.0,1420.0,19.0
4901,111.0,1411.0,19.0
4902,108.0,1399.0,19.0
4903,110.0,1419.0,20.0
4904,109.0,1418.0,20.0
4905,113.0,1482.0,21.0
4906,113.0,1481.0,21.0
4907,112.0,1446.0,21.0
4908,110.0,1455.0,21.0
4909,111.0,1433.0,21.0
4910,117.0,1508.0,21.0
4911,116.0,1499.0,21.0
4912,126.0,1573.0,22.0
4913,124.0,1560.0,22.0
4914,121.0,1531.0,22.0
4915,119.0,1520.0,22.0
4916,118.0,1524.0,22.0
4917,119.0,1520.0,22.0
4918,119.0,1534.0,22.0
4919,111.0,1449.0,20.0
4920,113.0,1452.0,19.0
4921,113.0,1433.0,19.0
4922,114.0,1435.0,19.0
4923,114.0,1482.0,21.0
4924,110.0,1451.0,20.0
4925,110.0,1455.0,20.0
4926,109.0,1455.0,20.0
4927,114.0,1487.0,20.0
4928,114.0,1492.0,20.0
4929,109.0,1418.0,19.0
4930,112.0,1455.0,20.0
4931,113.0,1482.0,20.0
4932,116.0,1481.0,19.0
4933,118.0,1490.0,20.0
4934,118.0,1480.0,19.0
4935,118.0,1475.0,19.0
4936,119.0,1492.0,20.0
4937,116.0,1456.0,19.0
4938,119.0,1492.0,20.0
4939,116.0,1453.0,19.0
4940,118.0,1464.0,19.0
4941,118.0,1479.0,17.0
4942,113.0,1439.0,17.0
4943,115.0,1445.0,16.0
4944,117.0,1464.0,15.0
4945,118.0,1505.0,16.0
4946,118.0,1505.0,16.0
4947,114.0,1478.0,15.0
4948,113.0,1437.0,15.0
4949,113.0,1460.0,15.0
4950,114.0,1470.0,15.0
4951,114.0,1475.0,15.0
4952,116.0,1474.0,15.0
4953,118.0,1488.0,15.0
4954,114.0,1439.0,15.0
4955,114.0,1431.0,15.0
4956,116.0,1442.0,15.0
4957,117.0,1448.0,15.0
4958,121.0,1446.0,15.0
4959,122.0,1444.0,15.0
4960,123.0,1447.0,15.0
4961,118.0,1422.0,14.0
4962,117.0,1434.0,15.0
4963,116.0,1433.0,15.0
4964,114.0,1430.0,16.0
4965,113.0,1417.0,16.0
4966,113.0,1414.0,15.0
4967,115.0,1429.0,15.0
4968,121.0,1531.0,19.0
4969,121.0,1542.0,19.0
4970,123.0,1570.0,18.0
4971,121.0,1551.0,18.0
4972,121.0,1548.0,18.0
4973,115.0,1528.0,18.0
4974,115.0,1517.0,18.0
4975,121.0,1574.0,18.0
4976,123.0,1564.0,18.0
4977,138.0,1658.0,18.0
4978,138.0,1647.0,18.0
4979,135.0,1610.0,17.0
4980,135.0,1639.0,17.0
4981,136.0,1651.0,17.0
4982,136.0,1654.0,17.0
4983,137.0,1675.0,17.0
4984,129.0,1609.0,17.0
4985,130.0,1620.0,17.0
4986,115.0,1484.0,15.0
4987,117.0,1493.0,15.0
4988,117.0,1491.0,15.0
4989,118.0,1504.0,15.0
4990,118.0,1485.0,15.0
4991,117.0,1528.0,15.0
4992,119.0,1537.0,15.0
4993,119.0,1539.0,16.0
4994,120.0,1559.0,16.0
4995,120.0,1558.0,16.0
4996,124.0,1600.0,15.0
4997,124.0,1574.0,15.0
4998,124.0,1561.0,15.0
4999,124.0,1593.0,15.0
5000,124.0,1585.0,15.0
5001,121.0,1594.0,15.0
5002,121.0,1595.0,17.0
5003,123.0,1601.0,18.0
5004,128.0,1617.0,18.0
5005,129.0,1607.0,17.0
5006,126.0,1603.0,17.0
5007,125.0,1584.0,16.0
5008,123.0,1585.0,17.0
5009,126.0,1644.0,17.0
5010,130.0,1637.0,19.0
5011,128.0,1630.0,19.0
5012,127.0,1605.0,18.0
5013,127.0,1586.0,18.0
5014,124.0,1549.0,18.0
5015,128.0,1568.0,19.0
5016,128.0,1571.0,19.0
5017,128.0,1570.0,19.0
5018,128.0,1531.0,18.0
5019,128.0,1505.0,18.0
5020,133.0,1587.0,20.0
5021,132.0,1587.0,20.0
5022,132.0,1593.0,20.0
5023,135.0,1585.0,20.0
5024,130.0,1554.0,20.0
5025,134.0,1598.0,21.0
5026,132.0,1590.0,21.0
5027,130.0,1581.0,21.0
5028,131.0,1602.0,21.0
5029,130.0,1576.0,21.0
5030,128.0,1565.0,21.0
5031,127.0,1557.0,21.0
5032,119.0,1509.0,21.0
5033,120.0,1564.0,23.0
5034,120.0,1557.0,23.0
5035,121.0,1591.0,23.0
5036,120.0,1572.0,22.0
5037,119.0,1527.0,21.0
5038,117.0,1507.0,20.0
5039,117.0,1503.0,20.0
5040,117.0,1507.0,21.0
5041,115.0,1492.0,21.0
5042,101.0,1325.0,16.0
5043,101.0,1317.0,16.0
5044,99.0,1293.0,16.0
5045,99.0,1299.0,17.0
5046,99.0,1295.0,17.0
5047,100.0,1302.0,17.0
5048,100.0,1304.0,17.0
5049,95.0,1278.0,17.0
5050,95.0,1287.0,16.0
5051,83.0,1202.0,16.0
5052,83.0,1205.0,16.0
5053,82.0,1197.0,16.0
5054,82.0,1196.0,16.0
5055,82.0,1189.0,16.0
5056,82.0,1150.0,16.0
5057,80.0,1137.0,16.0
5058,80.0,1132.0,16.0
5059,79.0,1146.0,16.0
5060,78.0,1069.0,16.0
5061,77.0,1062.0,15.0
5062,77.0,1055.0,15.0
5063,73.0,1032.0,15.0
5064,73.0,1042.0,15.0
5065,71.0,941.0,15.0
5066,66.0,953.0,14.0
5067,67.0,962.0,17.0
5068,63.0,945.0,17.0
5069,63.0,946.0,17.0
5070,61.0,921.0,16.0
5071,61.0,917.0,16.0
5072,62.0,930.0,16.0
5073,62.0,896.0,16.0
5074,63.0,904.0,16.0
5075,62.0,861.0,17.0
5076,63.0,852.0,17.0
5077,64.0,845.0,16.0
5078,70.0,897.0,17.0
5079,68.0,876.0,16.0
5080,69.0,884.0,16.0
5081,69.0,883.0,16.0
5082,67.0,872.0,16.0
5083,69.0,844.0,14.0
5084,64.0,828.0,13.0
5085,64.0,841.0,14.0
5086,61.0,835.0,14.0
5087,61.0,832.0,14.0
5088,61.0,837.0,14.0
5089,59.0,813.0,13.0
5090,62.0,847.0,15.0
5091,62.0,838.0,15.0
5092,62.0,834.0,15.0
5093,61.0,828.0,14.0
5094,57.0,782.0,13.0
5095,57.0,772.0,13.0
5096,58.0,776.0,13.0
5097,57.0,758.0,13.0
5098,65.0,825.0,13.0
5099,65.0,824.0,14.0
5100,64.0,822.0,14.0
5101,68.0,834.0,14.0
5102,67.0,824.0,14.0
5103,69.0,829.0,14.0
5104,70.0,828.0,14.0
5105,71.0,837.0,14.0
5106,71.0,849.0,14.0
5107,66.0,785.0,12.0
5108,65.0,785.0,12.0
5109,65.0,790.0,12.0
5110,64.0,786.0,12.0
5111,63.0,806.0,14.0
5112,64.0,815.0,16.0
5113,63.0,812.0,16.0
5114,62.0,802.0,15.0
5115,62.0,807.0,15.0
5116,62.0,789.0,15.0
5117,63.0,807.0,15.0
5118,63.0,806.0,15.0
5119,64.0,829.0,14.0
5120,66.0,832.0,17.0
5121,64.0,815.0,17.0
5122,64.0,817.0,17.0
5123,63.0,810.0,17.0
5124,62.0,809.0,17.0
5125,66.0,851.0,17.0
5126,64.0,792.0,16.0
5127,64.0,792.0,16.0
5128,65.0,782.0,16.0
5129,64.0,779.0,16.0
5130,64.0,778.0,16.0
5131,64.0,779.0,16.0
5132,64.0,785.0,16.0
5133,63.0,792.0,16.0
5134,63.0,796.0,16.0
5135,63.0,795.0,16.0
5136,63.0,795.0,16.0
5137,63.0,797.0,16.0
5138,63.0,798.0,16.0
5139,64.0,803.0,16.0
5140,62.0,783.0,16.0
5141,61.0,769.0,16.0
5142,61.0,759.0,16.0
5143,61.0,772.0,16.0
5144,61.0,774.0,16.0
5145,61.0,782.0,16.0
5146,59.0,768.0,16.0
5147,59.0,744.0,16.0
5148,60.0,747.0,16.0
5149,59.0,735.0,15.0
5150,58.0,732.0,15.0
5151,56.0,726.0,15.0
5152,44.0,643.0,13.0
5153,57.0,718.0,13.0
5154,56.0,708.0,13.0
5155,60.0,746.0,13.0
5156,60.0,748.0,14.0
5157,55.0,706.0,14.0
5158,55.0,718.0,15.0
5159,55.0,708.0,14.0
5160,57.0,716.0,14.0
5161,57.0,716.0,14.0
5162,57.0,719.0,14.0
5163,57.0,735.0,15.0
5164,54.0,699.0,13.0
5165,54.0,701.0,13.0
5166,54.0,705.0,13.0
5167,53.0,695.0,13.0
5168,53.0,697.0,13.0
5169,54.0,703.0,13.0
5170,53.0,687.0,13.0
5171,53.0,687.0,13.0
5172,46.0,631.0,14.0
5173,46.0,636.0,14.0
5174,46.0,641.0,14.0
5175,42.0,629.0,14.0
5176,43.0,635.0,14.0
5177,41.0,645.0,14.0
5178,40.0,651.0,14.0
5179,39.0,639.0,14.0
5180,39.0,635.0,14.0
5181,39.0,633.0,14.0
5182,39.0,637.0,14.0
5183,39.0,631.0,14.0
5184,39.0,632.0,14.0
5185,40.0,614.0,12.0
5186,40.0,607.0,10.0
5187,40.0,609.0,10.0
5188,40.0,599.0,10.0
5189,40.0,597.0,10.0
5190,40.0,601.0,10.0
5191,39.0,580.0,10.0
5192,39.0,580.0,10.0
5193,35.0,542.0,7.0
5194,33.0,544.0,7.0
5195,33.0,543.0,7.0
5196,34.0,547.0,7.0
5197,34.0,538.0,7.0
5198,34.0,543.0,7.0
5199,30.0,500.0,5.0
5200,30.0,499.0,5.0
5201,30.0,502.0,5.0
5202,29.0,499.0,5.0
5203,30.0,526.0,5.0
5204,33.0,555.0,5.0
5205,33.0,553.0,5.0
5206,34.0,558.0,5.0
5207,32.0,531.0,5.0
5208,32.0,522.0,5.0
5209,32.0,520.0,5.0
5210,32.0,522.0,5.0
5211,32.0,521.0,5.0
5212,34.0,558.0,6.0
5213,33.0,552.0,6.0
5214,33.0,554.0,6.0
5215,33.0,552.0,6.0
5216,33.0,549.0,6.0
5217,33.0,541.0,6.0
5218,33.0,544.0,6.0
5219,33.0,533.0,6.0
5220,34.0,564.0,6.0
5221,34.0,565.0,7.0
5222,33.0,562.0,7.0
5223,34.0,580.0,7.0
5224,34.0,580.0,7.0
5225,34.0,590.0,7.0
5226,36.0,617.0,7.0
5227,24.0,544.0,7.0
5228,26.0,576.0,7.0
5229,25.0,540.0,6.0
5230,25.0,541.0,6.0
5231,27.0,546.0,6.0
5232,29.0,543.0,5.0
5233,29.0,547.0,5.0
5234,27.0,535.0,5.0
5235,27.0,536.0,5.0
5236,27.0,524.0,4.0
5237,27.0,517.0,4.0
5238,27.0,510.0,4.0
5239,27.0,503.0,4.0
5240,27.0,505.0,4.0
5241,27.0,501.0,4.0
5242,28.0,523.0,4.0
5243,27.0,529.0,5.0
5244,27.0,527.0,5.0
5245,27.0,528.0,5.0
5246,26.0,513.0,3.0
5247,26.0,519.0,3.0
5248,30.0,534.0,3.0
5249,30.0,537.0,3.0
5250,30.0,536.0,3.0
5251,31.0,524.0,3.0
5252,32.0,524.0,3.0
5253,33.0,531.0,3.0
5254,34.0,529.0,3.0
5255,34.0,531.0,3.0
5256,34.0,530.0,3.0
5257,35.0,533.0,3.0
5258,35.0,533.0,3.0
5259,35.0,532.0,3.0
5260,34.0,527.0,3.0
5261,34.0,527.0,3.0
5262,34.0,527.0,3.0
5263,35.0,537.0,3.0
5264,37.0,547.0,4.0
5265,37.0,551.0,4.0
5266,41.0,572.0,5.0
5267,41.0,571.0,5.0
5268,43.0,581.0,5.0
5269,51.0,643.0,7.0
5270,51.0,645.0,7.0
5271,58.0,683.0,9.0
5272,58.0,685.0,9.0
5273,58.0,695.0,9.0
5274,59.0,698.0,9.0
5275,59.0,697.0,9.0
5276,59.0,696.0,9.0
5277,59.0,669.0,9.0
5278,56.0,641.0,9.0
5279,56.0,640.0,10.0
5280,55.0,637.0,11.0
5281,55.0,648.0,11.0
5282,55.0,654.0,11.0
5283,55.0,654.0,11.0
5284,55.0,651.0,11.0
5285,55.0,651.0,11.0
5286,53.0,598.0,10.0
5287,53.0,592.0,10.0
5288,52.0,588.0,10.0
5289,51.0,587.0,10.0
5290,51.0,583.0,10.0
5291,51.0,581.0,10.0
5292,51.0,579.0,10.0
5293,51.0,578.0,10.0
5294,49.0,550.0,10.0
5295,44.0,533.0,9.0
5296,44.0,532.0,9.0
5297,42.0,506.0,9.0
5298,42.0,492.0,9.0
5299,42.0,477.0,9.0
